,event_id,subject_id,timestamp,session_index,plane,setup,task,block,trial_index,stim_number,stim_type,stim_country_ids,stim_sexes,stim_talker_ids,speaker_ids,stim_level,resp_number,is_correct,speaker_distance_mean,speaker_distance_st_dev,reaction_time,spectral_coverage
0,,sub_105,2024-06-26 12:21:35,3,distance,cathedral,numerosity_judgement,1,0,2,countries_forward,"['_Mali_', '_Oman_']","['m', 'm']","['p307', 'p256']","[5, 7]","[90.34149293193902, 91.73820004985969]",4.0,False,8.0,1.4142135623730951,3.687225103378296,0.5621949835432981
0,,sub_105,2024-06-26 12:21:42,3,distance,cathedral,numerosity_judgement,1,1,4,countries_forward,"['_Cuba_', '_Syria_', '_Oman_', '_Mali_']","['f', 'f', 'm', 'm']","['p284', 'p248', 'p229', 'p307']","[8, 0, 4, 10]","[92.0152836843556, 84.40078082039426, 89.31368318402099, 93.00003341222717]",3.0,False,7.5,4.43471156521669,5.249609470367432,0.7991033934854159
0,,sub_105,2024-06-26 12:21:46,3,distance,cathedral,numerosity_judgement,1,2,6,countries_forward,"['_Mali_', '_Congo_', '_Sudan_', '_Yemen_', '_Belgium_', '_Syria_']","['m', 'f', 'm', 'f', 'f', 'f']","['p256', 'p268', 'p229', 'p245', 'p284', 'p248']","[1, 10, 9, 8, 0, 5]","[86.2038576498559, 93.00003341222717, 92.00610777531934, 92.0152836843556, 84.40078082039426, 90.34149293193902]",6.0,True,7.5,4.230839160261236,1.7498703002929688,0.9215753035977756
0,,sub_105,2024-06-26 12:21:50,3,distance,cathedral,numerosity_judgement,1,3,3,countries_forward,"['_Peru_', '_Japan_', '_Sudan_']","['m', 'm', 'f']","['p318', 'p256', 'p245']","[0, 3, 6]","[84.40078082039426, 89.14911522239515, 91.58892582949886]",2.0,False,5.0,3.0,2.374890089035034,0.8906026557711951
0,,sub_105,2024-06-26 12:21:54,3,distance,cathedral,numerosity_judgement,1,4,5,countries_forward,"['_Britain_', '_Yemen_', '_Sudan_', '_Oman_', '_Tonga_']","['m', 'm', 'm', 'f', 'f']","['p318', 'p256', 'p307', 'p245', 'p248']","[2, 7, 8, 10, 0]","[87.57049330475357, 91.73820004985969, 92.0152836843556, 93.00003341222717, 84.40078082039426]",4.0,False,7.4,4.219004621945797,2.374823570251465,0.7693791851095222
0,,sub_105,2024-06-26 12:21:59,3,distance,cathedral,numerosity_judgement,1,5,4,countries_forward,"['_Cuba_', '_Congo_', '_Japan_', '_Sudan_']","['f', 'f', 'f', 'm']","['p245', 'p268', 'p248', 'p307']","[4, 8, 6, 0]","[89.31368318402099, 92.0152836843556, 91.58892582949886, 84.40078082039426]",3.0,False,6.5,3.415650255319866,2.812281608581543,0.8500283736238793
0,,sub_105,2024-06-26 12:22:04,3,distance,cathedral,numerosity_judgement,1,6,6,countries_forward,"['_Syria_', '_Peru_', '_Oman_', '_Belgium_', '_Britain_', '_Congo_']","['f', 'm', 'f', 'm', 'f', 'm']","['p245', 'p229', 'p284', 'p318', 'p268', 'p307']","[1, 4, 7, 9, 3, 5]","[86.2038576498559, 89.31368318402099, 91.73820004985969, 92.00610777531934, 89.14911522239515, 90.34149293193902]",4.0,False,6.833333333333333,2.857738033247041,2.874786138534546,0.9039382589944388
0,,sub_105,2024-06-26 12:22:07,3,distance,cathedral,numerosity_judgement,1,7,5,countries_forward,"['_Cuba_', '_Japan_', '_Yemen_', '_Peru_', '_Britain_']","['m', 'f', 'm', 'f', 'f']","['p307', 'p284', 'p229', 'p245', 'p268']","[7, 0, 5, 6, 10]","[91.73820004985969, 84.40078082039426, 90.34149293193902, 91.58892582949886, 93.00003341222717]",5.0,True,7.6,3.646916505762094,1.4998886585235596,0.7025309272500284
0,,sub_105,2024-06-26 12:22:12,3,distance,cathedral,numerosity_judgement,1,8,2,countries_forward,"['_Britain_', '_Yemen_']","['f', 'm']","['p268', 'p256']","[8, 10]","[92.0152836843556, 93.00003341222717]",3.0,False,11.0,1.4142135623730951,2.9997758865356445,0.6622857791397118
0,,sub_105,2024-06-26 12:22:17,3,distance,cathedral,numerosity_judgement,1,9,3,countries_forward,"['_Belgium_', '_Syria_', '_Japan_']","['f', 'm', 'm']","['p248', 'p318', 'p256']","[2, 6, 8]","[87.57049330475357, 91.58892582949886, 92.0152836843556]",3.0,True,7.333333333333333,3.0550504633038935,3.24975848197937,0.9163772557030984
