,event_id,subject_id,timestamp,session_index,plane,setup,task,block,trial_index,stim_number,stim_type,stim_country_ids,stim_sexes,stim_talker_ids,speaker_ids,stim_level,resp_number,is_correct,speaker_distance_mean,speaker_distance_st_dev,reaction_time,spectral_coverage
0,,sub_104,2024-06-27 16:30:00,3,distance,cathedral,numerosity_judgement,1,0,2,countries_forward,"['_Cuba_', '_Peru_']","['f', 'm']","['p245', 'p307']","[1, 10]","[86.2038576498559, 93.00003341222717]",3.0,False,7.5,6.363961030678928,5.249638080596924,0.7805924412665985
0,,sub_104,2024-06-27 16:30:06,3,distance,cathedral,numerosity_judgement,1,1,6,countries_forward,"['_Congo_', '_Syria_', '_Sudan_', '_Yemen_', '_Peru_', '_Belgium_']","['f', 'm', 'm', 'f', 'f', 'f']","['p248', 'p307', 'p318', 'p245', 'p268', 'p284']","[3, 7, 2, 6, 0, 1]","[89.14911522239515, 91.73820004985969, 87.57049330475357, 91.58892582949886, 84.40078082039426, 86.2038576498559]",5.0,False,5.166666666666667,2.786873995477131,3.499821901321411,0.8466348882079219
0,,sub_104,2024-06-27 16:30:13,3,distance,cathedral,numerosity_judgement,1,2,5,countries_forward,"['_Tonga_', '_Cuba_', '_Oman_', '_Belgium_', '_Japan_']","['m', 'm', 'f', 'm', 'f']","['p318', 'p307', 'p248', 'p229', 'p284']","[3, 2, 10, 5, 9]","[89.14911522239515, 87.57049330475357, 93.00003341222717, 90.34149293193902, 92.00610777531934]",5.0,True,7.8,3.5637059362410923,5.499621868133545,0.8292588809442742
0,,sub_104,2024-06-27 16:30:17,3,distance,cathedral,numerosity_judgement,1,3,4,countries_forward,"['_Tonga_', '_Sudan_', '_Syria_', '_Togo_']","['f', 'm', 'm', 'f']","['p248', 'p318', 'p229', 'p284']","[6, 8, 4, 2]","[91.58892582949886, 92.0152836843556, 89.31368318402099, 87.57049330475357]",4.0,True,7.0,2.581988897471611,2.0623576641082764,0.9157757348768584
0,,sub_104,2024-06-27 16:30:21,3,distance,cathedral,numerosity_judgement,1,4,3,countries_forward,"['_Cuba_', '_Togo_', '_Japan_']","['m', 'f', 'm']","['p256', 'p284', 'p318']","[4, 10, 6]","[89.31368318402099, 93.00003341222717, 91.58892582949886]",3.0,True,8.666666666666666,3.055050463303893,2.5623228549957275,0.9017364657814096
0,,sub_104,2024-06-27 16:30:27,3,distance,cathedral,numerosity_judgement,1,5,6,countries_forward,"['_Cuba_', '_Syria_', '_Peru_', '_Belgium_', '_Tonga_', '_Japan_']","['f', 'f', 'f', 'm', 'f', 'm']","['p248', 'p268', 'p245', 'p318', 'p284', 'p307']","[2, 8, 4, 1, 3, 0]","[87.57049330475357, 92.0152836843556, 89.31368318402099, 86.2038576498559, 89.14911522239515, 84.40078082039426]",5.0,False,5.0,2.8284271247461903,3.8747334480285645,0.9398365679264556
0,,sub_104,2024-06-27 16:30:30,3,distance,cathedral,numerosity_judgement,1,6,3,countries_forward,"['_Britain_', '_Tonga_', '_Yemen_']","['m', 'm', 'm']","['p229', 'p256', 'p318']","[3, 4, 8]","[89.14911522239515, 89.31368318402099, 92.0152836843556]",2.0,False,7.0,2.6457513110645907,1.8748714923858643,0.802508228350925
0,,sub_104,2024-06-27 16:30:33,3,distance,cathedral,numerosity_judgement,1,7,2,countries_forward,"['_Oman_', '_Japan_']","['m', 'm']","['p256', 'p229']","[10, 6]","[93.00003341222717, 91.58892582949886]",2.0,True,10.0,2.8284271247461903,1.5623939037322998,0.8241970264442174
0,,sub_104,2024-06-27 16:30:37,3,distance,cathedral,numerosity_judgement,1,8,4,countries_forward,"['_Oman_', '_Yemen_', '_Peru_', '_Cuba_']","['f', 'm', 'f', 'm']","['p284', 'p229', 'p245', 'p307']","[4, 10, 8, 7]","[89.31368318402099, 93.00003341222717, 92.0152836843556, 91.73820004985969]",3.0,False,9.25,2.5,1.6248853206634521,0.7273862217682442
0,,sub_104,2024-06-27 16:30:41,3,distance,cathedral,numerosity_judgement,1,9,5,countries_forward,"['_Tonga_', '_Britain_', '_Oman_', '_Sudan_', '_Yemen_']","['f', 'f', 'f', 'm', 'm']","['p284', 'p245', 'p268', 'p256', 'p307']","[8, 7, 3, 5, 2]","[92.0152836843556, 91.73820004985969, 89.14911522239515, 90.34149293193902, 87.57049330475357]",4.0,False,7.0,2.5495097567963922,2.6248204708099365,0.7775280898876404
