,event_id,subject_id,timestamp,session_index,plane,setup,task,block,trial_index,stim_number,stim_type,stim_country_ids,stim_sexes,stim_talker_ids,speaker_ids,stim_level,resp_number,is_correct,speaker_distance_mean,speaker_distance_st_dev,reaction_time,spectral_coverage
0,,sub_112,2024-07-19 09:32:02,3,distance,cathedral,numerosity_judgement,1,0,6,countries_forward,"['_Tonga_', '_Peru_', '_Britain_', '_Oman_', '_Yemen_', '_Mali_']","['f', 'f', 'm', 'f', 'm', 'f']","['p245', 'p268', 'p318', 'p248', 'p307', 'p284']","[10, 8, 6, 9, 2, 7]","[93.00003341222717, 92.0152836843556, 91.58892582949886, 92.00610777531934, 87.57049330475357, 91.73820004985969]",2.0,False,9.0,2.8284271247461903,41.129576206207275,0.7124843945068664
0,,sub_112,2024-07-19 09:32:05,3,distance,cathedral,numerosity_judgement,1,1,3,countries_forward,"['_Yemen_', '_Congo_', '_Peru_']","['m', 'm', 'f']","['p256', 'p307', 'p268']","[10, 7, 4]","[93.00003341222717, 91.73820004985969, 89.31368318402099]",2.0,False,9.0,3.0,1.6876952648162842,0.6730791056633754
0,,sub_112,2024-07-19 09:32:10,3,distance,cathedral,numerosity_judgement,1,2,4,countries_forward,"['_Cuba_', '_Yemen_', '_Congo_', '_Oman_']","['m', 'f', 'f', 'f']","['p307', 'p268', 'p245', 'p248']","[7, 8, 4, 3]","[91.73820004985969, 92.0152836843556, 89.31368318402099, 89.14911522239515]",2.0,False,7.5,2.3804761428476167,3.062840223312378,0.629043241402792
0,,sub_112,2024-07-19 09:32:13,3,distance,cathedral,numerosity_judgement,1,3,2,countries_forward,"['_Cuba_', '_Congo_']","['f', 'f']","['p248', 'p284']","[8, 2]","[92.0152836843556, 87.57049330475357]",2.0,True,7.0,4.242640687119285,1.375154733657837,0.8217682442401544
0,,sub_112,2024-07-19 09:32:16,3,distance,cathedral,numerosity_judgement,1,4,5,countries_forward,"['_Cuba_', '_Japan_', '_Yemen_', '_Peru_', '_Togo_']","['f', 'm', 'f', 'm', 'm']","['p245', 'p318', 'p284', 'p229', 'p307']","[1, 2, 8, 6, 3]","[86.2038576498559, 87.57049330475357, 92.0152836843556, 91.58892582949886, 89.14911522239515]",2.0,False,6.0,2.9154759474226504,1.562673568725586,0.8583475201452729
0,,sub_112,2024-07-19 09:32:21,3,distance,cathedral,numerosity_judgement,1,5,6,countries_forward,"['_Syria_', '_Japan_', '_Britain_', '_Cuba_', '_Oman_', '_Togo_']","['m', 'f', 'f', 'm', 'f', 'f']","['p256', 'p284', 'p268', 'p318', 'p245', 'p248']","[2, 7, 8, 3, 4, 9]","[87.57049330475357, 91.73820004985969, 92.0152836843556, 89.14911522239515, 89.31368318402099, 92.00610777531934]",3.0,False,7.5,2.8809720581775866,2.5628106594085693,0.8655544206106004
0,,sub_112,2024-07-19 09:32:25,3,distance,cathedral,numerosity_judgement,1,6,5,countries_forward,"['_Peru_', '_Yemen_', '_Sudan_', '_Belgium_', '_Togo_']","['m', 'm', 'f', 'f', 'f']","['p229', 'p307', 'p248', 'p268', 'p245']","[0, 4, 9, 3, 10]","[84.40078082039426, 89.31368318402099, 92.00610777531934, 89.14911522239515, 93.00003341222717]",2.0,False,7.2,4.207136793592526,2.4377706050872803,0.9173079105663376
0,,sub_112,2024-07-19 09:32:28,3,distance,cathedral,numerosity_judgement,1,7,2,countries_forward,"['_Japan_', '_Belgium_']","['m', 'm']","['p318', 'p256']","[1, 10]","[86.2038576498559, 93.00003341222717]",2.0,True,7.5,6.363961030678928,1.9377155303955078,0.8900238338440586
0,,sub_112,2024-07-19 09:32:32,3,distance,cathedral,numerosity_judgement,1,8,4,countries_forward,"['_Yemen_', '_Japan_', '_Oman_', '_Cuba_']","['f', 'f', 'f', 'm']","['p268', 'p248', 'p284', 'p307']","[8, 6, 9, 5]","[92.0152836843556, 91.58892582949886, 92.00610777531934, 90.34149293193902]",2.0,False,9.0,1.8257418583505538,2.125235080718994,0.7208716377255703
0,,sub_112,2024-07-19 09:32:36,3,distance,cathedral,numerosity_judgement,1,9,3,countries_forward,"['_Sudan_', '_Congo_', '_Tonga_']","['m', 'f', 'm']","['p256', 'p284', 'p307']","[3, 1, 5]","[89.14911522239515, 86.2038576498559, 90.34149293193902]",2.0,False,5.0,2.0,2.437767267227173,0.8653728294177733
