,event_id,subject_id,timestamp,session_index,plane,setup,task,block,trial_index,stim_number,stim_type,stim_country_ids,stim_sexes,stim_talker_ids,speaker_ids,stim_level,resp_number,is_correct,speaker_distance_mean,speaker_distance_st_dev,reaction_time,spectral_coverage
0,,sub_111,2024-07-10 10:38:40,3,distance,cathedral,numerosity_judgement,1,0,3,countries_reversed,"['_Yemen_reversed', '_Oman_reversed', '_Japan_reversed']","['f', 'm', 'm']","['p245', 'p256', 'p229']","[9, 5, 1]","[92.00610777531934, 90.34149293193902, 86.2038576498559]",3.0,True,7.0,4.0,3.7475745677948,0.7413119963681761
0,,sub_111,2024-07-10 10:38:46,3,distance,cathedral,numerosity_judgement,1,1,5,countries_reversed,"['_Cuba_reversed', '_Togo_reversed', '_Syria_reversed', '_Oman_reversed', '_Tonga_reversed']","['f', 'f', 'm', 'm', 'f']","['p268', 'p248', 'p256', 'p307', 'p284']","[6, 5, 3, 7, 2]","[91.58892582949886, 90.34149293193902, 89.14911522239515, 91.73820004985969, 87.57049330475357]",4.0,False,6.6,2.073644135332772,4.566437721252441,0.7439791170128249
0,,sub_111,2024-07-10 10:38:50,3,distance,cathedral,numerosity_judgement,1,2,6,countries_reversed,"['_Peru_reversed', '_Oman_reversed', '_Yemen_reversed', '_Mali_reversed', '_Sudan_reversed', '_Tonga_reversed']","['f', 'm', 'f', 'f', 'm', 'f']","['p268', 'p229', 'p284', 'p245', 'p256', 'p248']","[3, 6, 0, 8, 2, 9]","[89.14911522239515, 91.58892582949886, 84.40078082039426, 92.0152836843556, 87.57049330475357, 92.00610777531934]",3.0,False,6.666666666666667,3.559026084010437,3.000293731689453,0.7663261831801158
0,,sub_111,2024-07-10 10:38:55,3,distance,cathedral,numerosity_judgement,1,3,4,countries_reversed,"['_Mali_reversed', '_Peru_reversed', '_Tonga_reversed', '_Japan_reversed']","['m', 'f', 'm', 'm']","['p307', 'p284', 'p256', 'p229']","[4, 7, 1, 2]","[89.31368318402099, 91.73820004985969, 86.2038576498559, 87.57049330475357]",3.0,False,5.5,2.6457513110645907,3.8161890506744385,0.9467937805016456
0,,sub_111,2024-07-10 10:38:58,3,distance,cathedral,numerosity_judgement,1,4,2,countries_reversed,"['_Tonga_reversed', '_Britain_reversed']","['f', 'm']","['p268', 'p318']","[9, 8]","[92.00610777531934, 92.0152836843556]",4.0,False,10.5,0.7071067811865476,1.8776040077209473,0.8607990012484394
0,,sub_111,2024-07-10 10:39:03,3,distance,cathedral,numerosity_judgement,1,5,5,countries_reversed,"['_Oman_reversed', '_Peru_reversed', '_Congo_reversed', '_Tonga_reversed', '_Cuba_reversed']","['f', 'm', 'f', 'm', 'f']","['p248', 'p229', 'p268', 'p318', 'p284']","[10, 9, 5, 7, 4]","[93.00003341222717, 92.00610777531934, 90.34149293193902, 91.73820004985969, 89.31368318402099]",4.0,False,9.0,2.5495097567963922,3.251488447189331,0.7894450119169221
0,,sub_111,2024-07-10 10:39:08,3,distance,cathedral,numerosity_judgement,1,6,4,countries_reversed,"['_Cuba_reversed', '_Congo_reversed', '_Yemen_reversed', '_Oman_reversed']","['f', 'f', 'm', 'm']","['p245', 'p284', 'p318', 'p229']","[7, 2, 3, 0]","[91.73820004985969, 87.57049330475357, 89.14911522239515, 84.40078082039426]",5.0,False,5.0,2.943920288775949,4.5000951290130615,0.6892407218249915
0,,sub_111,2024-07-10 10:39:13,3,distance,cathedral,numerosity_judgement,1,7,2,countries_reversed,"['_Oman_reversed', '_Sudan_reversed']","['f', 'm']","['p245', 'p307']","[9, 6]","[92.00610777531934, 91.58892582949886]",4.0,False,9.5,2.1213203435596424,3.6263725757598877,0.8158097832255136
0,,sub_111,2024-07-10 10:39:16,3,distance,cathedral,numerosity_judgement,1,8,6,countries_reversed,"['_Cuba_reversed', '_Peru_reversed', '_Oman_reversed', '_Yemen_reversed', '_Sudan_reversed', '_Syria_reversed']","['f', 'f', 'f', 'm', 'f', 'm']","['p248', 'p268', 'p284', 'p229', 'p245', 'p307']","[10, 6, 0, 5, 4, 1]","[93.00003341222717, 91.58892582949886, 84.40078082039426, 90.34149293193902, 89.31368318402099, 86.2038576498559]",5.0,False,6.333333333333333,3.6147844564602556,1.4964985847473145,0.8122120077176257
0,,sub_111,2024-07-10 10:39:20,3,distance,cathedral,numerosity_judgement,1,9,3,countries_reversed,"['_Cuba_reversed', '_Tonga_reversed', '_Oman_reversed']","['m', 'f', 'f']","['p307', 'p284', 'p245']","[7, 9, 5]","[91.73820004985969, 92.00610777531934, 90.34149293193902]",4.0,False,9.0,2.0,2.3127262592315674,0.5873453637498581
0,,sub_111,2024-07-10 10:39:25,3,distance,cathedral,numerosity_judgement,1,10,2,countries_reversed,"['_Japan_reversed', '_Mali_reversed']","['m', 'm']","['p307', 'p229']","[2, 6]","[87.57049330475357, 91.58892582949886]",2.0,True,6.0,2.8284271247461903,3.434335231781006,0.8929519918283964
0,,sub_111,2024-07-10 10:39:28,3,distance,cathedral,numerosity_judgement,1,11,4,countries_reversed,"['_Tonga_reversed', '_Cuba_reversed', '_Britain_reversed', '_Belgium_reversed']","['f', 'f', 'm', 'm']","['p284', 'p245', 'p256', 'p318']","[9, 5, 10, 1]","[92.00610777531934, 90.34149293193902, 93.00003341222717, 86.2038576498559]",3.0,False,8.25,4.112987559751022,2.249556303024292,0.6731472023606855
0,,sub_111,2024-07-10 10:39:32,3,distance,cathedral,numerosity_judgement,1,12,5,countries_reversed,"['_Belgium_reversed', '_Togo_reversed', '_Sudan_reversed', '_Cuba_reversed', '_Mali_reversed']","['m', 'f', 'f', 'f', 'm']","['p318', 'p245', 'p248', 'p284', 'p307']","[8, 2, 5, 6, 9]","[92.0152836843556, 87.57049330475357, 90.34149293193902, 91.58892582949886, 92.00610777531934]",4.0,False,8.0,2.7386127875258306,2.25128436088562,0.8868573374191352
0,,sub_111,2024-07-10 10:39:35,3,distance,cathedral,numerosity_judgement,1,13,3,countries_reversed,"['_Sudan_reversed', '_Oman_reversed', '_Tonga_reversed']","['f', 'f', 'm']","['p284', 'p248', 'p307']","[5, 9, 3]","[90.34149293193902, 92.00610777531934, 89.14911522239515]",4.0,False,7.666666666666667,3.0550504633038935,2.3127264976501465,0.7052888434910907
0,,sub_111,2024-07-10 10:39:38,3,distance,cathedral,numerosity_judgement,1,14,6,countries_reversed,"['_Belgium_reversed', '_Congo_reversed', '_Cuba_reversed', '_Syria_reversed', '_Japan_reversed', '_Peru_reversed']","['f', 'm', 'm', 'm', 'f', 'f']","['p268', 'p307', 'p256', 'p229', 'p248', 'p284']","[4, 5, 6, 1, 9, 7]","[89.31368318402099, 90.34149293193902, 91.58892582949886, 86.2038576498559, 92.00610777531934, 91.73820004985969]",5.0,False,7.333333333333333,2.7325202042558927,1.12778902053833,0.8573714674838271
0,,sub_111,2024-07-10 10:39:41,3,distance,cathedral,numerosity_judgement,1,15,4,countries_reversed,"['_Peru_reversed', '_Belgium_reversed', '_Togo_reversed', '_Congo_reversed']","['f', 'm', 'f', 'm']","['p284', 'p318', 'p248', 'p229']","[3, 0, 2, 5]","[89.14911522239515, 84.40078082039426, 87.57049330475357, 90.34149293193902]",5.0,False,4.5,2.0816659994661326,2.1933367252349854,0.9233344682782884
0,,sub_111,2024-07-10 10:39:46,3,distance,cathedral,numerosity_judgement,1,16,3,countries_reversed,"['_Togo_reversed', '_Congo_reversed', '_Syria_reversed']","['m', 'm', 'f']","['p307', 'p229', 'p268']","[4, 1, 9]","[89.31368318402099, 86.2038576498559, 92.00610777531934]",4.0,False,6.666666666666667,4.041451884327381,3.188318967819214,0.9165134490977188
0,,sub_111,2024-07-10 10:39:49,3,distance,cathedral,numerosity_judgement,1,17,6,countries_reversed,"['_Belgium_reversed', '_Britain_reversed', '_Oman_reversed', '_Sudan_reversed', '_Togo_reversed', '_Mali_reversed']","['f', 'f', 'm', 'f', 'f', 'm']","['p248', 'p245', 'p318', 'p268', 'p284', 'p229']","[1, 0, 9, 6, 10, 4]","[86.2038576498559, 84.40078082039426, 92.00610777531934, 91.58892582949886, 93.00003341222717, 89.31368318402099]",5.0,False,7.0,4.09878030638384,1.8751840591430664,0.9475201452729544
0,,sub_111,2024-07-10 10:39:52,3,distance,cathedral,numerosity_judgement,1,18,2,countries_reversed,"['_Togo_reversed', '_Sudan_reversed']","['m', 'm']","['p256', 'p229']","[2, 5]","[87.57049330475357, 90.34149293193902]",3.0,False,5.5,2.1213203435596424,1.6889903545379639,0.951458404267393
0,,sub_111,2024-07-10 10:39:56,3,distance,cathedral,numerosity_judgement,1,19,5,countries_reversed,"['_Mali_reversed', '_Britain_reversed', '_Togo_reversed', '_Cuba_reversed', '_Oman_reversed']","['f', 'f', 'm', 'm', 'm']","['p248', 'p245', 'p256', 'p229', 'p307']","[0, 10, 6, 7, 5]","[84.40078082039426, 93.00003341222717, 91.58892582949886, 91.73820004985969, 90.34149293193902]",4.0,False,7.6,3.646916505762094,2.3127267360687256,0.6807399841107706
0,,sub_111,2024-07-10 10:39:59,3,distance,cathedral,numerosity_judgement,1,20,4,countries_reversed,"['_Japan_reversed', '_Britain_reversed', '_Peru_reversed', '_Cuba_reversed']","['f', 'm', 'm', 'm']","['p284', 'p229', 'p256', 'p307']","[9, 1, 4, 2]","[92.00610777531934, 86.2038576498559, 89.31368318402099, 87.57049330475357]",5.0,False,6.0,3.559026084010437,2.1877148151397705,0.8700147542844172
0,,sub_111,2024-07-10 10:40:04,3,distance,cathedral,numerosity_judgement,1,21,3,countries_reversed,"['_Cuba_reversed', '_Belgium_reversed', '_Mali_reversed']","['f', 'm', 'f']","['p248', 'p229', 'p268']","[8, 2, 10]","[92.0152836843556, 87.57049330475357, 93.00003341222717]",4.0,False,8.666666666666666,4.163331998932265,3.501746416091919,0.7859834298036545
0,,sub_111,2024-07-10 10:40:07,3,distance,cathedral,numerosity_judgement,1,22,5,countries_reversed,"['_Yemen_reversed', '_Peru_reversed', '_Britain_reversed', '_Oman_reversed', '_Congo_reversed']","['f', 'f', 'f', 'm', 'm']","['p248', 'p268', 'p245', 'p229', 'p307']","[3, 6, 7, 10, 8]","[89.14911522239515, 91.58892582949886, 91.73820004985969, 93.00003341222717, 92.0152836843556]",5.0,True,8.8,2.588435821108957,1.4993226528167725,0.7161162183634093
0,,sub_111,2024-07-10 10:40:11,3,distance,cathedral,numerosity_judgement,1,23,6,countries_reversed,"['_Sudan_reversed', '_Tonga_reversed', '_Britain_reversed', '_Japan_reversed', '_Peru_reversed', '_Oman_reversed']","['m', 'f', 'm', 'f', 'm', 'f']","['p256', 'p248', 'p307', 'p284', 'p318', 'p245']","[0, 8, 5, 6, 9, 2]","[84.40078082039426, 92.0152836843556, 90.34149293193902, 91.58892582949886, 92.00610777531934, 87.57049330475357]",6.0,True,7.0,3.4641016151377544,3.1846253871917725,0.9477925320621948
0,,sub_111,2024-07-10 10:40:15,3,distance,cathedral,numerosity_judgement,1,24,2,countries_reversed,"['_Tonga_reversed', '_Belgium_reversed']","['f', 'm']","['p245', 'p318']","[4, 7]","[89.31368318402099, 91.73820004985969]",5.0,False,7.5,2.1213203435596424,2.812776803970337,0.8090795596413574
0,,sub_111,2024-07-10 10:40:18,3,distance,cathedral,numerosity_judgement,1,25,5,countries_reversed,"['_Belgium_reversed', '_Cuba_reversed', '_Oman_reversed', '_Peru_reversed', '_Britain_reversed']","['f', 'f', 'm', 'm', 'f']","['p284', 'p245', 'p229', 'p256', 'p268']","[3, 6, 5, 10, 9]","[89.14911522239515, 91.58892582949886, 90.34149293193902, 93.00003341222717, 92.00610777531934]",6.0,False,8.6,2.8809720581775866,1.8739542961120605,0.8195778004766768
0,,sub_111,2024-07-10 10:40:23,3,distance,cathedral,numerosity_judgement,1,26,2,countries_reversed,"['_Britain_reversed', '_Tonga_reversed']","['m', 'm']","['p256', 'p307']","[2, 3]","[87.57049330475357, 89.14911522239515]",5.0,False,4.5,0.7071067811865476,3.3154964447021484,0.6901259788900238
0,,sub_111,2024-07-10 10:40:27,3,distance,cathedral,numerosity_judgement,1,27,4,countries_reversed,"['_Tonga_reversed', '_Britain_reversed', '_Japan_reversed', '_Oman_reversed']","['f', 'm', 'm', 'f']","['p268', 'p256', 'p229', 'p248']","[7, 5, 6, 8]","[91.73820004985969, 90.34149293193902, 91.58892582949886, 92.0152836843556]",4.0,True,8.5,1.2909944487358056,2.6873888969421387,0.8825785949381455
0,,sub_111,2024-07-10 10:40:31,3,distance,cathedral,numerosity_judgement,1,28,3,countries_reversed,"['_Sudan_reversed', '_Britain_reversed', '_Japan_reversed']","['f', 'f', 'f']","['p245', 'p284', 'p268']","[1, 10, 0]","[86.2038576498559, 93.00003341222717, 84.40078082039426]",5.0,False,5.666666666666667,5.507570547286102,2.8750078678131104,0.9521507206900466
0,,sub_111,2024-07-10 10:40:35,3,distance,cathedral,numerosity_judgement,1,29,6,countries_reversed,"['_Yemen_reversed', '_Sudan_reversed', '_Cuba_reversed', '_Britain_reversed', '_Oman_reversed', '_Congo_reversed']","['m', 'f', 'f', 'm', 'f', 'f']","['p229', 'p248', 'p245', 'p307', 'p284', 'p268']","[6, 10, 5, 7, 0, 3]","[91.58892582949886, 93.00003341222717, 90.34149293193902, 91.73820004985969, 84.40078082039426, 89.14911522239515]",6.0,True,7.166666666666667,3.4302575219167823,3.0627999305725098,0.6710135058449666
0,,sub_111,2024-07-10 10:40:39,3,distance,cathedral,numerosity_judgement,1,30,4,countries_reversed,"['_Yemen_reversed', '_Sudan_reversed', '_Britain_reversed', '_Cuba_reversed']","['m', 'f', 'm', 'f']","['p318', 'p248', 'p229', 'p245']","[7, 3, 10, 5]","[91.73820004985969, 89.14911522239515, 93.00003341222717, 90.34149293193902]",6.0,False,8.25,2.9860788111948193,2.7552433013916016,0.7132902054250368
0,,sub_111,2024-07-10 10:40:44,3,distance,cathedral,numerosity_judgement,1,31,5,countries_reversed,"['_Syria_reversed', '_Oman_reversed', '_Britain_reversed', '_Sudan_reversed', '_Belgium_reversed']","['f', 'f', 'm', 'f', 'm']","['p268', 'p248', 'p256', 'p284', 'p307']","[10, 4, 1, 9, 6]","[93.00003341222717, 89.31368318402099, 86.2038576498559, 92.00610777531934, 91.58892582949886]",6.0,False,8.0,3.6742346141747673,3.1218104362487793,0.9573828169333788
0,,sub_111,2024-07-10 10:40:47,3,distance,cathedral,numerosity_judgement,1,32,2,countries_reversed,"['_Cuba_reversed', '_Congo_reversed']","['m', 'm']","['p229', 'p256']","[6, 5]","[91.58892582949886, 90.34149293193902]",4.0,False,7.5,0.7071067811865476,2.1264874935150146,0.715491998638066
0,,sub_111,2024-07-10 10:40:50,3,distance,cathedral,numerosity_judgement,1,33,6,countries_reversed,"['_Japan_reversed', '_Syria_reversed', '_Cuba_reversed', '_Peru_reversed', '_Mali_reversed', '_Tonga_reversed']","['f', 'f', 'f', 'm', 'm', 'f']","['p248', 'p245', 'p268', 'p229', 'p307', 'p284']","[10, 4, 3, 6, 8, 1]","[93.00003341222717, 89.31368318402099, 89.14911522239515, 91.58892582949886, 92.0152836843556, 86.2038576498559]",6.0,True,7.333333333333333,3.32665998663324,1.9376938343048096,0.79056860742254
0,,sub_111,2024-07-10 10:40:55,3,distance,cathedral,numerosity_judgement,1,34,3,countries_reversed,"['_Japan_reversed', '_Sudan_reversed', '_Belgium_reversed']","['m', 'm', 'm']","['p318', 'p256', 'p229']","[4, 10, 5]","[89.31368318402099, 93.00003341222717, 90.34149293193902]",4.0,False,8.333333333333334,3.214550253664318,3.1878132820129395,0.8207808421291567
0,,sub_111,2024-07-10 10:40:58,3,distance,cathedral,numerosity_judgement,1,35,6,countries_reversed,"['_Togo_reversed', '_Britain_reversed', '_Tonga_reversed', '_Oman_reversed', '_Mali_reversed', '_Cuba_reversed']","['m', 'm', 'f', 'f', 'm', 'm']","['p318', 'p229', 'p284', 'p268', 'p256', 'p307']","[5, 3, 1, 6, 4, 7]","[90.34149293193902, 89.14911522239515, 86.2038576498559, 91.58892582949886, 89.31368318402099, 91.73820004985969]",5.0,False,6.333333333333333,2.160246899469287,2.1286768913269043,0.7108387243218703
0,,sub_111,2024-07-10 10:41:02,3,distance,cathedral,numerosity_judgement,1,36,4,countries_reversed,"['_Peru_reversed', '_Oman_reversed', '_Sudan_reversed', '_Cuba_reversed']","['m', 'f', 'f', 'f']","['p256', 'p245', 'p248', 'p268']","[3, 1, 0, 6]","[89.14911522239515, 86.2038576498559, 84.40078082039426, 91.58892582949886]",4.0,True,4.5,2.6457513110645907,2.5001380443573,0.7645443196004994
0,,sub_111,2024-07-10 10:41:05,3,distance,cathedral,numerosity_judgement,1,37,3,countries_reversed,"['_Peru_reversed', '_Belgium_reversed', '_Congo_reversed']","['m', 'f', 'f']","['p318', 'p268', 'p245']","[8, 9, 2]","[92.0152836843556, 92.00610777531934, 87.57049330475357]",3.0,True,8.333333333333334,3.7859388972001824,1.5626566410064697,0.890795596413574
0,,sub_111,2024-07-10 10:41:09,3,distance,cathedral,numerosity_judgement,1,38,5,countries_reversed,"['_Britain_reversed', '_Syria_reversed', '_Oman_reversed', '_Sudan_reversed', '_Peru_reversed']","['f', 'f', 'm', 'm', 'm']","['p245', 'p268', 'p229', 'p318', 'p256']","[5, 6, 7, 0, 10]","[90.34149293193902, 91.58892582949886, 91.73820004985969, 84.40078082039426, 93.00003341222717]",5.0,True,7.6,3.646916505762094,2.6756069660186768,0.9103053001929406
0,,sub_111,2024-07-10 10:41:13,3,distance,cathedral,numerosity_judgement,1,39,2,countries_reversed,"['_Syria_reversed', '_Sudan_reversed']","['m', 'f']","['p256', 'p248']","[4, 9]","[89.31368318402099, 92.00610777531934]",3.0,False,8.5,3.5355339059327378,2.547532320022583,0.8982294858699353
0,,sub_111,2024-07-10 10:41:16,3,distance,cathedral,numerosity_judgement,1,40,3,countries_reversed,"['_Oman_reversed', '_Togo_reversed', '_Cuba_reversed']","['m', 'm', 'm']","['p256', 'p229', 'p307']","[6, 10, 5]","[91.58892582949886, 93.00003341222717, 90.34149293193902]",4.0,False,9.0,2.6457513110645907,1.750178337097168,0.616956077630235
0,,sub_111,2024-07-10 10:41:19,3,distance,cathedral,numerosity_judgement,1,41,5,countries_reversed,"['_Togo_reversed', '_Tonga_reversed', '_Oman_reversed', '_Mali_reversed', '_Yemen_reversed']","['f', 'm', 'm', 'm', 'f']","['p245', 'p256', 'p307', 'p318', 'p248']","[10, 3, 6, 9, 5]","[93.00003341222717, 89.14911522239515, 91.58892582949886, 92.00610777531934, 90.34149293193902]",5.0,True,8.6,2.8809720581775866,2.125208616256714,0.6536828963795256
0,,sub_111,2024-07-10 10:41:23,3,distance,cathedral,numerosity_judgement,1,42,2,countries_reversed,"['_Mali_reversed', '_Yemen_reversed']","['m', 'f']","['p307', 'p248']","[8, 3]","[92.0152836843556, 89.14911522239515]",3.0,False,7.5,3.5355339059327378,2.4230947494506836,0.6426739303143798
0,,sub_111,2024-07-10 10:41:27,3,distance,cathedral,numerosity_judgement,1,43,4,countries_reversed,"['_Yemen_reversed', '_Peru_reversed', '_Cuba_reversed', '_Belgium_reversed']","['f', 'f', 'm', 'f']","['p284', 'p248', 'p229', 'p268']","[8, 1, 3, 5]","[92.0152836843556, 86.2038576498559, 89.14911522239515, 90.34149293193902]",4.0,True,6.25,2.9860788111948193,3.062816858291626,0.8044035864260584
0,,sub_111,2024-07-10 10:41:30,3,distance,cathedral,numerosity_judgement,1,44,6,countries_reversed,"['_Oman_reversed', '_Sudan_reversed', '_Yemen_reversed', '_Japan_reversed', '_Cuba_reversed', '_Togo_reversed']","['m', 'f', 'm', 'm', 'f', 'f']","['p229', 'p248', 'p307', 'p318', 'p245', 'p284']","[2, 5, 10, 4, 7, 3]","[87.57049330475357, 90.34149293193902, 93.00003341222717, 89.31368318402099, 91.73820004985969, 89.14911522239515]",6.0,True,7.166666666666667,2.9268868558020253,1.6251592636108398,0.7232550221314267
0,,sub_111,2024-07-10 10:41:33,3,distance,cathedral,numerosity_judgement,1,45,4,countries_reversed,"['_Tonga_reversed', '_Yemen_reversed', '_Togo_reversed', '_Mali_reversed']","['m', 'f', 'm', 'm']","['p307', 'p248', 'p229', 'p318']","[7, 3, 2, 6]","[91.73820004985969, 89.14911522239515, 87.57049330475357, 91.58892582949886]",6.0,False,6.5,2.3804761428476167,1.750955581665039,0.8216660991941891
0,,sub_111,2024-07-10 10:41:36,3,distance,cathedral,numerosity_judgement,1,46,5,countries_reversed,"['_Peru_reversed', '_Belgium_reversed', '_Mali_reversed', '_Sudan_reversed', '_Oman_reversed']","['f', 'f', 'f', 'm', 'm']","['p245', 'p268', 'p284', 'p229', 'p318']","[2, 10, 3, 8, 7]","[87.57049330475357, 93.00003341222717, 89.14911522239515, 92.0152836843556, 91.73820004985969]",6.0,False,8.0,3.391164991562634,1.8094737529754639,0.930688911587788
0,,sub_111,2024-07-10 10:41:39,3,distance,cathedral,numerosity_judgement,1,47,6,countries_reversed,"['_Oman_reversed', '_Togo_reversed', '_Cuba_reversed', '_Tonga_reversed', '_Syria_reversed', '_Mali_reversed']","['m', 'm', 'f', 'f', 'f', 'm']","['p307', 'p256', 'p284', 'p268', 'p245', 'p318']","[3, 5, 8, 6, 4, 0]","[89.14911522239515, 90.34149293193902, 92.0152836843556, 91.58892582949886, 89.31368318402099, 84.40078082039426]",6.0,True,6.333333333333333,2.7325202042558927,1.5626530647277832,0.8755986834638521
