,event_id,subject_id,timestamp,session_index,plane,setup,task,block,trial_index,stim_number,stim_type,stim_country_ids,stim_sexes,stim_talker_ids,speaker_ids,stim_level,resp_number,is_correct,speaker_distance_mean,speaker_distance_st_dev,reaction_time,spectral_coverage
0,,sub_102,2024-07-09 09:11:02,3,distance,cathedral,numerosity_judgement,1,0,6,countries_forward,"['_Peru_', '_Japan_', '_Tonga_', '_Belgium_', '_Yemen_', '_Sudan_']","['m', 'f', 'm', 'f', 'f', 'f']","['p256', 'p248', 'p307', 'p268', 'p245', 'p284']","[1, 3, 4, 8, 0, 10]","[86.2038576498559, 89.14911522239515, 89.31368318402099, 92.0152836843556, 84.40078082039426, 93.00003341222717]",2.0,False,6.333333333333333,3.9327683210007,3.624753713607788,0.9537509930768358
0,,sub_102,2024-07-09 09:11:06,3,distance,cathedral,numerosity_judgement,1,1,2,countries_forward,"['_Oman_', '_Yemen_']","['m', 'm']","['p307', 'p229']","[5, 3]","[90.34149293193902, 89.14911522239515]",2.0,True,6.0,1.4142135623730951,3.3122730255126953,0.6022471910112359
0,,sub_102,2024-07-09 09:11:11,3,distance,cathedral,numerosity_judgement,1,2,5,countries_forward,"['_Sudan_', '_Tonga_', '_Peru_', '_Mali_', '_Britain_']","['f', 'f', 'm', 'f', 'm']","['p284', 'p248', 'p318', 'p268', 'p229']","[3, 9, 5, 2, 10]","[89.14911522239515, 92.00610777531934, 90.34149293193902, 87.57049330475357, 93.00003341222717]",3.0,False,7.8,3.5637059362410923,2.874803304672241,0.9159119282714788
0,,sub_102,2024-07-09 09:11:15,3,distance,cathedral,numerosity_judgement,1,3,4,countries_forward,"['_Oman_', '_Sudan_', '_Tonga_', '_Japan_']","['m', 'f', 'f', 'f']","['p229', 'p248', 'p268', 'p284']","[0, 7, 4, 5]","[84.40078082039426, 91.73820004985969, 89.31368318402099, 90.34149293193902]",2.0,False,6.0,2.943920288775949,1.8123114109039307,0.9041311996368177
0,,sub_102,2024-07-09 09:11:18,3,distance,cathedral,numerosity_judgement,1,4,3,countries_forward,"['_Syria_', '_Oman_', '_Belgium_']","['m', 'm', 'm']","['p256', 'p318', 'p229']","[2, 0, 10]","[87.57049330475357, 84.40078082039426, 93.00003341222717]",2.0,False,6.0,5.291502622129181,1.124922275543213,0.911077062762456
0,,sub_102,2024-07-09 09:11:22,3,distance,cathedral,numerosity_judgement,1,5,6,countries_forward,"['_Cuba_', '_Peru_', '_Tonga_', '_Yemen_', '_Mali_', '_Oman_']","['f', 'f', 'm', 'f', 'm', 'f']","['p284', 'p245', 'p229', 'p248', 'p307', 'p268']","[0, 8, 10, 3, 6, 9]","[84.40078082039426, 92.0152836843556, 93.00003341222717, 89.14911522239515, 91.58892582949886, 92.00610777531934]",3.0,False,8.0,3.847076812334269,2.2498459815979004,0.7394393371921462
0,,sub_102,2024-07-09 09:11:25,3,distance,cathedral,numerosity_judgement,1,6,3,countries_forward,"['_Congo_', '_Belgium_', '_Oman_']","['m', 'm', 'f']","['p307', 'p256', 'p248']","[2, 3, 6]","[87.57049330475357, 89.14911522239515, 91.58892582949886]",2.0,False,5.666666666666667,2.0816659994661326,1.6874353885650635,0.8155373964362729
0,,sub_102,2024-07-09 09:11:30,3,distance,cathedral,numerosity_judgement,1,7,4,countries_forward,"['_Oman_', '_Peru_', '_Britain_', '_Cuba_']","['f', 'm', 'm', 'f']","['p248', 'p307', 'p318', 'p268']","[7, 5, 10, 3]","[91.73820004985969, 90.34149293193902, 93.00003341222717, 89.14911522239515]",2.0,False,8.25,2.9860788111948193,3.1247265338897705,0.6691067983202814
0,,sub_102,2024-07-09 09:11:35,3,distance,cathedral,numerosity_judgement,1,8,5,countries_forward,"['_Belgium_', '_Cuba_', '_Togo_', '_Sudan_', '_Yemen_']","['m', 'm', 'm', 'f', 'f']","['p256', 'p307', 'p318', 'p268', 'p284']","[5, 6, 4, 10, 7]","[90.34149293193902, 91.58892582949886, 89.31368318402099, 93.00003341222717, 91.73820004985969]",3.0,False,8.4,2.3021728866442674,2.6248209476470947,0.905833617069572
0,,sub_102,2024-07-09 09:11:38,3,distance,cathedral,numerosity_judgement,1,9,2,countries_forward,"['_Japan_', '_Tonga_']","['f', 'm']","['p248', 'p307']","[10, 6]","[93.00003341222717, 91.58892582949886]",2.0,True,10.0,2.8284271247461903,1.4998984336853027,0.8752468505277494
