,event_id,subject_id,timestamp,session_index,plane,setup,task,block,trial_index,stim_number,stim_type,stim_country_ids,stim_sexes,stim_talker_ids,speaker_ids,stim_level,resp_number,is_correct,speaker_distance_mean,speaker_distance_st_dev,reaction_time,spectral_coverage
0,,sub_106,2024-07-15 10:41:23,3,distance,cathedral,numerosity_judgement,1,0,5,countries_forward,"['_Tonga_', '_Yemen_', '_Oman_', '_Peru_', '_Cuba_']","['m', 'f', 'f', 'm', 'm']","['p229', 'p248', 'p284', 'p256', 'p307']","[1, 5, 4, 0, 10]","[86.2038576498559, 90.34149293193902, 89.31368318402099, 84.40078082039426, 93.00003341222717]",4.0,False,6.0,3.9370039370059056,5.441561937332153,0.7494495516967427
0,,sub_106,2024-07-15 10:41:29,3,distance,cathedral,numerosity_judgement,1,1,4,countries_forward,"['_Peru_', '_Mali_', '_Tonga_', '_Syria_']","['f', 'f', 'f', 'm']","['p284', 'p245', 'p268', 'p229']","[7, 4, 10, 5]","[91.73820004985969, 89.31368318402099, 93.00003341222717, 90.34149293193902]",5.0,False,8.5,2.6457513110645907,4.188422203063965,0.8739189649302009
0,,sub_106,2024-07-15 10:41:34,3,distance,cathedral,numerosity_judgement,1,2,2,countries_forward,"['_Britain_', '_Cuba_']","['m', 'm']","['p256', 'p229']","[0, 3]","[84.40078082039426, 89.14911522239515]",2.0,True,3.5,2.1213203435596424,3.1247096061706543,0.7484848484848485
0,,sub_106,2024-07-15 10:41:38,3,distance,cathedral,numerosity_judgement,1,3,3,countries_forward,"['_Togo_', '_Yemen_', '_Peru_']","['f', 'm', 'f']","['p268', 'p256', 'p248']","[8, 5, 4]","[92.0152836843556, 90.34149293193902, 89.31368318402099]",2.0,False,7.666666666666667,2.0816659994661326,2.750098705291748,0.6352400408580184
0,,sub_106,2024-07-15 10:41:45,3,distance,cathedral,numerosity_judgement,1,4,6,countries_forward,"['_Congo_', '_Tonga_', '_Cuba_', '_Yemen_', '_Togo_', '_Peru_']","['f', 'f', 'm', 'm', 'm', 'm']","['p245', 'p268', 'p307', 'p318', 'p229', 'p256']","[9, 4, 7, 2, 3, 8]","[92.00610777531934, 89.31368318402099, 91.73820004985969, 87.57049330475357, 89.14911522239515, 92.0152836843556]",3.0,False,7.5,2.8809720581775866,4.124549627304077,0.7796277380547043
0,,sub_106,2024-07-15 10:41:47,3,distance,cathedral,numerosity_judgement,1,5,2,countries_forward,"['_Britain_', '_Mali_']","['f', 'f']","['p268', 'p284']","[1, 9]","[86.2038576498559, 92.00610777531934]",2.0,True,7.0,5.656854249492381,1.4373385906219482,0.8931789808194303
0,,sub_106,2024-07-15 10:41:53,3,distance,cathedral,numerosity_judgement,1,6,5,countries_forward,"['_Britain_', '_Syria_', '_Tonga_', '_Belgium_', '_Oman_']","['m', 'f', 'm', 'f', 'm']","['p229', 'p268', 'p318', 'p248', 'p307']","[2, 5, 1, 9, 10]","[87.57049330475357, 90.34149293193902, 86.2038576498559, 92.00610777531934, 93.00003341222717]",3.0,False,7.4,4.03732584763727,4.061645269393921,0.9419816138917264
0,,sub_106,2024-07-15 10:41:58,3,distance,cathedral,numerosity_judgement,1,7,4,countries_forward,"['_Togo_', '_Cuba_', '_Britain_', '_Tonga_']","['m', 'm', 'f', 'm']","['p229', 'p318', 'p248', 'p256']","[5, 1, 9, 8]","[90.34149293193902, 86.2038576498559, 92.00610777531934, 92.0152836843556]",2.0,False,7.75,3.593976442141304,2.5622570514678955,0.8550675292248326
0,,sub_106,2024-07-15 10:42:02,3,distance,cathedral,numerosity_judgement,1,8,6,countries_forward,"['_Tonga_', '_Mali_', '_Japan_', '_Yemen_', '_Congo_', '_Cuba_']","['m', 'm', 'f', 'm', 'f', 'f']","['p256', 'p229', 'p245', 'p318', 'p284', 'p248']","[7, 3, 10, 6, 5, 2]","[91.73820004985969, 89.14911522239515, 93.00003341222717, 91.58892582949886, 90.34149293193902, 87.57049330475357]",4.0,False,7.5,2.8809720581775866,1.6248860359191895,0.8679491544660084
0,,sub_106,2024-07-15 10:42:05,3,distance,cathedral,numerosity_judgement,1,9,3,countries_forward,"['_Oman_', '_Belgium_', '_Togo_']","['m', 'm', 'f']","['p256', 'p229', 'p248']","[7, 3, 1]","[91.73820004985969, 89.14911522239515, 86.2038576498559]",2.0,False,5.666666666666667,3.0550504633038935,1.626107931137085,0.7330155487458858
